Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2004","2004","tonnes","16692","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2005","2005","tonnes","20239","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2006","2006","tonnes","52500","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2007","2007","tonnes","59500","F","FAO estimate"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2008","2008","tonnes","56061","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2009","2009","tonnes","72765","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2010","2010","tonnes","59850","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2011","2011","tonnes","62041","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2012","2012","tonnes","70000","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2013","2013","tonnes","78597","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2014","2014","tonnes","89403","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2015","2015","tonnes","89733","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2016","2016","tonnes","140903","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2017","2017","tonnes","170443","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2018","2018","tonnes","217192","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2019","2019","tonnes","250324","","Official data"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","515","Apples","2020","2020","tonnes","270857","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1961","1961","tonnes","10004","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1962","1962","tonnes","8039","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1963","1963","tonnes","7931","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1964","1964","tonnes","8498","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1965","1965","tonnes","8000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1966","1966","tonnes","9000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1967","1967","tonnes","10000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1968","1968","tonnes","10000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1969","1969","tonnes","11000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1970","1970","tonnes","9000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1971","1971","tonnes","10000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1972","1972","tonnes","11000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1973","1973","tonnes","14000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1974","1974","tonnes","13000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1975","1975","tonnes","14000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1976","1976","tonnes","15000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1977","1977","tonnes","13000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1978","1978","tonnes","14000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1979","1979","tonnes","15000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1980","1980","tonnes","15000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1981","1981","tonnes","15000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1982","1982","tonnes","23000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1983","1983","tonnes","21000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1984","1984","tonnes","21000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1985","1985","tonnes","18200","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1986","1986","tonnes","15000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1987","1987","tonnes","16000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1988","1988","tonnes","14000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1989","1989","tonnes","18000","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1990","1990","tonnes","13100","*","Unofficial figure"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1991","1991","tonnes","10000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1992","1992","tonnes","10000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1993","1993","tonnes","10000","F","FAO estimate"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1994","1994","tonnes","9500","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1995","1995","tonnes","10000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1996","1996","tonnes","10000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1997","1997","tonnes","11300","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1998","1998","tonnes","11500","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","1999","1999","tonnes","11800","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2000","2000","tonnes","12000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2001","2001","tonnes","15794","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2002","2002","tonnes","15800","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2003","2003","tonnes","13300","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2004","2004","tonnes","15000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2005","2005","tonnes","16000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2006","2006","tonnes","27566","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2007","2007","tonnes","36000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2008","2008","tonnes","45000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2009","2009","tonnes","47202","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2010","2010","tonnes","54604","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2011","2011","tonnes","64000","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2012","2012","tonnes","71300","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2013","2013","tonnes","75730","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2014","2014","tonnes","82060","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2015","2015","tonnes","91736","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2016","2016","tonnes","101532","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2017","2017","tonnes","96338","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2018","2018","tonnes","108375","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2019","2019","tonnes","105933","","Official data"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","515","Apples","2020","2020","tonnes","102167","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1961","1961","tonnes","15400","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1962","1962","tonnes","14000","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1963","1963","tonnes","13000","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1964","1964","tonnes","12441","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1965","1965","tonnes","13151","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1966","1966","tonnes","11208","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1967","1967","tonnes","11364","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1968","1968","tonnes","10490","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1969","1969","tonnes","11877","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1970","1970","tonnes","12900","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1971","1971","tonnes","13506","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1972","1972","tonnes","11480","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1973","1973","tonnes","10062","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1974","1974","tonnes","14568","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1975","1975","tonnes","21575","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1976","1976","tonnes","14624","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1977","1977","tonnes","19179","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1978","1978","tonnes","15577","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1979","1979","tonnes","13656","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1980","1980","tonnes","21818","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1981","1981","tonnes","23386","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1982","1982","tonnes","24476","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1983","1983","tonnes","23916","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1984","1984","tonnes","38852","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1985","1985","tonnes","42400","*","Unofficial figure"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1986","1986","tonnes","40699","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1987","1987","tonnes","43688","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1988","1988","tonnes","39980","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1989","1989","tonnes","51395","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1990","1990","tonnes","38941","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1991","1991","tonnes","47827","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1992","1992","tonnes","61984","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1993","1993","tonnes","63409","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1994","1994","tonnes","49297","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1995","1995","tonnes","64140","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1996","1996","tonnes","73869","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1997","1997","tonnes","65525","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1998","1998","tonnes","75385","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","1999","1999","tonnes","87318","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2000","2000","tonnes","96517","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2001","2001","tonnes","104900","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2002","2002","tonnes","121038","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2003","2003","tonnes","135542","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2004","2004","tonnes","165372","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2005","2005","tonnes","199712","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2006","2006","tonnes","283242","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2007","2007","tonnes","190010","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2008","2008","tonnes","260967","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2009","2009","tonnes","267469","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2010","2010","tonnes","378637","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2011","2011","tonnes","404105","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2012","2012","tonnes","397529","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2013","2013","tonnes","455937","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2014","2014","tonnes","462815","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2015","2015","tonnes","451472","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2016","2016","tonnes","500855","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2017","2017","tonnes","494239","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2018","2018","tonnes","487808","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2019","2019","tonnes","558830","","Official data"
"QCL","Crops and livestock products","DZA","Algeria","5510","Production","515","Apples","2020","2020","tonnes","566824","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1961","1961","tonnes","415000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1962","1962","tonnes","397000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1963","1963","tonnes","474000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1964","1964","tonnes","371000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1965","1965","tonnes","544000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1966","1966","tonnes","414000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1967","1967","tonnes","516000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1968","1968","tonnes","469600","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1969","1969","tonnes","436400","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1970","1970","tonnes","445000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1971","1971","tonnes","423900","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1972","1972","tonnes","512300","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1973","1973","tonnes","233300","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1974","1974","tonnes","786000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1975","1975","tonnes","608000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1976","1976","tonnes","576500","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1977","1977","tonnes","820000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1978","1978","tonnes","810000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1979","1979","tonnes","972000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1980","1980","tonnes","958000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1981","1981","tonnes","908000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1982","1982","tonnes","804000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1983","1983","tonnes","817000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1984","1984","tonnes","872000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1985","1985","tonnes","922400","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1986","1986","tonnes","593900","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1987","1987","tonnes","1074600","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1988","1988","tonnes","940000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1989","1989","tonnes","847800","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1990","1990","tonnes","975600","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1991","1991","tonnes","1067500","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1992","1992","tonnes","1053500","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1993","1993","tonnes","951170","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1994","1994","tonnes","1006300","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1995","1995","tonnes","1146000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1996","1996","tonnes","1219000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1997","1997","tonnes","1117690","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1998","1998","tonnes","1033520","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","1999","1999","tonnes","1116000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2000","2000","tonnes","833322","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2001","2001","tonnes","1428802","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2002","2002","tonnes","1156830","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2003","2003","tonnes","1307460","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2004","2004","tonnes","1262440","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2005","2005","tonnes","1206210","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2006","2006","tonnes","1100000","F","FAO estimate"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2007","2007","tonnes","1000000","F","FAO estimate"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2008","2008","tonnes","950000","F","FAO estimate"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2009","2009","tonnes","894000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2010","2010","tonnes","720000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2011","2011","tonnes","1150000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2012","2012","tonnes","1050000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2013","2013","tonnes","970000","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2014","2014","tonnes","711052","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2015","2015","tonnes","693275","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2016","2016","tonnes","458908","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2017","2017","tonnes","458908","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2018","2018","tonnes","510478","","Official data"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2019","2019","tonnes","537640","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","ARG","Argentina","5510","Production","515","Apples","2020","2020","tonnes","535797","Im","FAO data based on imputation methodology"
