Area,Province,行政区域面积,乡,镇,街道办事处,户籍人口,地区生产总值,第一产业增加值,第二产业增加值,第三产业增加值,地方一般公共预算收入,地方一般公共预算支出,住户储蓄存款余额,年末金融机构各项贷款余额,设施农业种植占地面积,油料产量,棉花产量,规模以上工业企业,固定电话用户,普通中学在校学生,小学在校学生,医疗卫生机构床位,提供住宿的社会工作机构,提供住宿的社会工作机构床位
Unit,省份,平方公里,个,个,个,人,万元,万元,万元,万元,万元,万元,万元,万元,公顷,吨,吨,个,户,人,人,床,个,床
Remark,
磁 县,河北省,695,5,6,,492874,842088,129750,251057,461281,84676,306122,2283101,1977638,,809,20,45,24924,49156,56529,2762,15,932,,
邱 县,河北省,449,2,5,,256777,981712,159880,416618,405214,61007,216118,948903,737248,116,1318,16490,74,900,22187,32122,1000,5,408,,
鸡泽县,河北省,336,1,6,,341453,983179,156728,406731,419720,61071,230618,1134191,753620,,300,984,71,6500,24138,41254,1322,2,180,,
广平县,河北省,314,,7,,312578,933613,112651,341155,479807,76009,253225,1001910,726612,,4386,1375,47,5760,19542,36984,1438,9,780,,
馆陶县,河北省,456,4,4,,360246,962478,225979,212110,524389,66140,275718,1241129,857264,,4294,1608,57,8275,27671,40954,1424,12,1237,,
魏 县,河北省,864,6,15,,1041198,2065002,402356,831749,830897,104878,587733,2459476,1808216,1845,5027,832,97,11784,56690,104569,3621,9,5111,,
曲周县,河北省,677,4,6,,534534,1263998,246535,519127,498336,67618,310510,1673026,1326418,1335,1107,12976,90,27129,29409,67710,3003,8,957,,
武安市,河北省,1806,9,13,,846935,6678110,346707,4068941,2262462,506674,775873,6486390,5571718,211,5218,2185,106,39000,48531,93862,3667,13,1136,,
信都区,河北省,1942,6,11,8,759076,3047650,141375,1299099,1607176,308477,562081,,,31,9287,135,61,,43740,73717,6075,16,1834,,
任泽区,河北省,431,4,4,,393233,643666,141542,215406,286718,43198,251039,1253275,1384500,269,2960,4,58,10300,12305,37075,1550,2,523,,
南和区,河北省,405,3,5,,400329,838224,239808,220834,377582,58343,268650,1410462,1340341,2585,2292,,43,16879,21784,35694,1355,9,893,,
临城县,河北省,797,3,5,,220276,516870,95145,128827,292898,36585,194121,1182622,812032,,6000,6,44,12014,18364,21370,1143,8,705,,
内丘县,河北省,788,4,5,,297504,710376,152368,178575,379433,80031,252570,1430100,903000,167,17036,5,31,23422,16274,28787,1397,7,508,,
柏乡县,河北省,268,2,4,,205266,474450,103754,191709,178987,24805,146872,729500,587400,118,2240,41,60,6520,6499,16868,1063,5,404,,
隆尧县,河北省,749,5,7,,571437,1124379,264573,389412,470394,62830,269214,1886609,1465932,64,7085,991,56,61230,18388,49147,2220,15,940,,
宁晋县,河北省,1111,3,13,1,864604,2565274,316269,1330561,918444,140018,519796,3428400,2526400,,3767,107,300,30843,41942,86761,4526,7,859,,
巨鹿县,河北省,631,2,8,,433681,1031431,320217,257396,453818,55957,281782,1695564,1068718,87,13760,510,84,7324,23615,38791,2204,34,2073,,
新河县,河北省,366,4,2,,175248,562172,151403,219389,191380,25805,152774,880112,513141,107,4360,3710,58,10670,6203,10191,653,3,176,,
广宗县,河北省,504,4,4,,333931,647092,144562,230103,272427,39040,231749,929414,669947,,13844,8229,70,9346,12519,30938,1380,12,1290,,
平乡县,河北省,406,4,2,1,369784,924773,172916,332175,419682,50375,289170,1351344,921009,148,23065,483,82,12090,15637,35787,1342,6,705,,
威 县,河北省,1012,4,12,,643709,1136231,312874,270135,553222,68881,368607,2058174,1574504,,3532,38535,94,6048,32537,67506,2152,44,3073,,
清河县,河北省,501,,6,,448282,1477080,72532,604609,799939,104130,322924,2610500,1653900,20,1702,1941,115,21665,32725,56604,2069,15,1184,,
临西县,河北省,542,2,7,,391657,800947,161214,205488,434245,54040,235545,1320440,764083,196,3709,3103,56,20660,20298,37700,1898,4,710,,
南宫市,河北省,861,5,6,4,503452,1234753,221343,455396,558014,54384,296492,2307554,1502388,,14688,28546,86,51350,33551,45217,1656,9,1215,,
沙河市,河北省,859,4,4,5,463649,1917692,74861,771732,1071099,136962,345742,3063845,2546712,17,3271,27,86,38175,29725,50416,1909,8,846,,
满城区,河北省,658,6,6,1,407200,1265772,242605,313391,709776,93175,246580,2134000,1353000,851,1470,12,94,27517,25596,36750,1887,4,1051,,
清苑区,河北省,867,9,9,,689119,1448799,352342,392828,703629,85616,396188,2632006,1256068,,6049,5,66,28173,35323,56680,2805,5,1380,,
徐水区,河北省,723,4,10,,635960,2491724,242012,1347852,901860,245775,437485,2934962,1800779,1340,2367,1,66,44130,41179,52310,2774,5,1501,,
涞水县,河北省,1662,4,11,,359296,917658,187674,146553,583431,70424,258459,1634549,1452046,,10631,19,21,18778,18749,23323,1350,10,1656,,
阜平县,河北省,2496,5,8,,228190,501488,152790,60833,287865,53380,344713,1219131,847723,540,2471,,31,12652,10384,16199,999,2,1015,,
定兴县,河北省,714,8,8,,603569,1672106,315454,530823,825829,88864,439527,2041703,1340632,3127,15946,40,38,24063,38240,43594,2125,1,440,,
唐 县,河北省,1414,11,9,,589495,1246341,333345,395539,517457,55206,357371,2413128,1265084,443,3421,10,50,27736,38233,50299,2634,7,1288,,
高阳县,河北省,441,2,6,1,321683,1014048,69100,444313,500635,84411,267012,1857786,872281,34,3388,140,102,28232,21748,31720,1628,4,430,,
容城县,河北省,314,3,5,,281806,890076,44701,412949,432426,31782,270567,2641675,3221405,77,591,1,37,21923,13679,23609,970,1,180,,
涞源县,河北省,2431,9,8,,283396,701063,86885,187858,426320,92092,374375,1135501,681349,18,72,,19,15396,19434,23364,1909,2,383,,
望都县,河北省,358,2,6,,270058,699650,168094,187131,344425,44367,203585,1323365,923545,171,1710,,29,15927,12901,19589,1304,7,1805,,
安新县,河北省,779,4,9,,512918,759635,83920,210475,465240,29146,440691,2239095,1044610,153,48,20,52,26675,24194,44881,1357,1,308,,
易 县,河北省,2535,18,9,,574903,1183192,341221,198024,643947,68980,390399,2396601,1314669,,8751,4,38,30941,33932,39420,3435,6,1030,,
曲阳县,河北省,1084,9,9,,653992,1215231,177184,334298,703749,65378,366682,2471148,696917,50,8575,47,62,31090,51219,72233,2885,7,1563,,
蠡 县,河北省,653,3,10,,539399,1188636,175692,372458,640486,61180,304303,2037950,510819,281,7712,211,64,28154,29782,49406,1560,2,500,,
顺平县,河北省,712,5,5,,309349,772098,246276,164873,360949,55158,276123,1282537,669564,3213,2417,3,47,19437,14109,21343,1527,7,1225,,
博野县,河北省,331,,7,,268300,559608,156394,121141,282073,31276,200779,1074328,581888,274,2316,24,44,14390,13530,20346,1417,4,1235,,
雄 县,河北省,678,4,8,,495618,836178,61639,263524,511015,35801,404668,2719108,1848979,680,2985,,87,21900,22787,49477,1269,2,360,,
涿州市,河北省,751,1,10,3,698733,3513351,241799,731338,2540214,342041,642183,4706663,5566513,690,8776,,84,58420,29912,47674,4047,10,1697,,
定州市,河北省,1284,5,16,4,1232194,3419959,805180,1198301,1416478,257749,728931,5843615,3529331,,21807,,193,53500,78657,91918,6956,18,1922,,
安国市,河北省,486,3,6,2,404457,1068816,227506,211076,630234,91038,269625,2328311,1428648,,14229,,73,27119,26006,26896,1502,5,863,,
高碑店市,河北省,620,,10,5,566547,2069209,165798,815833,1087578,164439,383713,4512033,6430154,185,5214,,71,32737,31936,42704,1961,2,473,,
万全区,河北省,1162,7,4,,223051,744700,119775,216248,408677,52195,222777,587407,522499,365,263,,55,4977,9838,13340,1238,9,1149,,
崇礼区,河北省,2324,8,2,,130310,341211,59785,81475,199951,65001,298694,1135852,1569827,1253,414,,11,7984,2490,4713,485,5,544,,
张北县,河北省,3854,11,7,,356889,1217754,334516,397045,486193,87500,464000,1641965,2874807,967,12757,,43,13458,26283,21779,1707,6,480,,
康保县,河北省,3365,8,7,,264484,614619,231157,189027,194435,42008,385814,641590,492027,167,30273,,31,2070,5215,5338,682,8,398,,
沽源县,河北省,3363,10,4,,221812,661068,284860,169185,207023,40004,354539,814300,645000,77,3926,,13,2798,6890,10895,710,5,287,,
尚义县,河北省,2601,7,7,,183860,526058,236656,129578,159824,30799,353519,671076,520965,238,10456,,20,2500,3798,5741,748,8,476,,
蔚 县,河北省,3198,11,11,,494490,840616,151171,136743,552702,60125,408250,2316975,1531177,224,1777,,20,13311,22609,38520,2263,5,477,,
阳原县,河北省,1839,9,5,,267137,540718,122089,146803,271826,44610,351232,1222903,1034866,142,1939,,15,6899,9409,15363,977,7,690,,
怀安县,河北省,1698,7,4,,234230,935573,89250,557873,288450,54861,262156,1179996,1012370,4639,5546,,16,6500,9056,12428,837,7,1089,,
怀来县,河北省,1801,6,11,,367040,1338885,170257,165935,1002693,177700,414449,2448200,2939700,62,1031,,31,47063,20721,36403,1329,16,1038,,
涿鹿县,河北省,2802,4,13,,348107,901377,137509,206258,557610,67090,315222,1657566,1396105,333,657,,20,17189,18294,23902,1656,8,701,,
赤城县,河北省,5273,9,9,,289017,655474,290812,80455,284207,75066,308356,1376960,907284,1200,1649,,19,3800,7521,14951,1120,7,605,,
承德县,河北省,3648,11,12,,424887,1310930,462741,285371,562818,78954,329871,1933420,1665332,1052,432,,40,20270,25870,26786,2714,8,1100,,
兴隆县,河北省,3117,5,15,,323734,1143083,270753,340848,531482,73239,308150,1847753,1342337,92,152,,24,12416,14725,18781,1500,3,239,,
滦平县,河北省,2993,7,12,1,329496,1588626,362887,559162,666577,115212,354991,1666552,1763079,1085,704,,32,10208,17871,21112,2193,16,2544,,
隆化县,河北省,5473,13,11,1,444196,1532733,563587,286299,682847,60412,457385,1753685,1530989,1340,6163,,41,12876,20801,30184,2425,12,1919,,
丰宁满族自治县,河北省,8750,15,11,1,404213,1312585,336236,403960,572389,77886,552746,1781988,2446573,1130,6069,,31,13414,23346,26411,2312,6,800,,
宽城满族自治县,河北省,1936,8,10,,260159,1571083,217956,697727,655400,116194,227760,2285257,1901035,484,1200,,62,10691,13891,23684,1464,7,1680,,
围场满族蒙古族自治县,河北省,9037,25,12,,532459,1642375,624417,391841,626117,62961,607125,2054585,1705058,1153,9041,,39,20637,32897,41456,2897,20,1489,,
平泉市,河北省,3294,4,15,,473706,1438686,473012,244922,720752,68535,373181,2634947,2330584,348,370,,49,17018,28817,28465,2370,25,2344,,
沧 县,河北省,1520,14,5,,734362,2281072,257954,842030,1181088,139015,680637,2543200,1584900,161,702,14,174,184640,37784,72147,2970,1,130,,
青 县,河北省,992,3,7,,437597,2010578,449225,620287,941066,104806,335922,2494400,1522100,7751,3723,53,127,37000,18205,41922,1881,7,1805,,
东光县,河北省,710,1,8,,381507,1559654,133437,486997,939220,71359,329016,2299766,982678,,1598,5112,104,20538,9667,32119,1704,12,975,,
海兴县,河北省,868,3,4,,234979,587560,124134,153807,309619,52448,200427,903400,721382,23,702,149,38,21610,11260,19678,987,5,370,,
盐山县,河北省,795,4,8,,493108,1349026,116188,648320,584518,68980,319323,1702086,1156300,206,276,,92,30739,27079,52827,1523,3,2025,,
肃宁县,河北省,516,1,8,,370209,1359811,249866,201072,908873,115132,360964,1985230,999627,178,915,14,40,22217,25423,41597,1537,2,204,,
南皮县,河北省,790,2,7,,396445,1068629,194102,334346,540181,57650,336558,1757082,1070724,135,1807,3085,80,16894,21482,37124,1469,8,1399,,
吴桥县,河北省,582,5,5,,274652,880211,172200,147177,560834,43276,251061,1481966,692200,266,1676,2983,46,18000,12186,17221,1084,9,477,,
献 县,河北省,1173,9,9,,657552,1951253,339111,773100,839042,78706,408098,2978500,1242100,1737,12545,483,77,32366,49893,73712,2358,14,1596,,
孟村回族自治县,河北省,387,2,4,,230455,900126,77445,444151,378530,44616,184377,1086700,566500,5,907,10,73,18000,10913,24304,736,2,890,,
泊头市,河北省,1009,3,9,3,625187,2475008,197664,1018340,1259004,112616,367030,3628145,1366428,192,325,99,231,65686,40723,62836,2467,8,1517,,
任丘市,河北省,872,3,9,7,816359,5714560,135674,2614101,2964785,368154,554469,6204356,2708852,289,1674,291,249,97381,50454,95872,4390,19,2217,,
黄骅市,河北省,1718,5,6,3,483006,2591255,352304,741313,1497638,195021,537067,3383485,3333054,49,2263,514,114,13891,30315,46580,2609,11,1235,,
河间市,河北省,1322,7,11,2,899489,2496449,194487,867297,1434665,138990,556632,4525100,1769000,307,12582,453,230,51306,51121,90181,2747,5,1454,,
固安县,河北省,703,4,5,,534786,3351647,448600,614216,2288831,502450,819255,3642548,5562650,,3178,2,108,24061,27666,53921,1591,6,1505,,
永清县,河北省,776,5,5,,414866,2201447,680289,427755,1093403,169908,376868,2361509,3551361,,8512,589,87,18277,18383,37005,1201,4,102,,
香河县,河北省,448,,9,,383620,2349463,206209,576865,1566389,307770,571916,3749665,6511898,,190,,91,22238,21834,39535,2230,6,6413,,
大城县,河北省,897,,10,,540098,1762333,184251,784511,793571,126551,369903,3419725,1598451,104,6214,1601,102,60625,22852,59872,2062,10,1214,,
文安县,河北省,1037,1,12,,559872,2000349,129340,1021838,849171,151180,432015,3494678,2447007,,843,59,186,28479,26858,61883,2620,8,910,,
大厂回族自治县,河北省,176,,5,1,142513,1759260,46263,253674,1459323,326019,423900,1549298,3471841,64,,,70,11781,11213,14826,588,3,160,,
霸州市,河北省,802,3,9,1,659683,4088108,115349,2120280,1852479,273035,702749,5940551,5341625,,6422,456,203,51457,38380,79459,3413,13,1577,,
三河市,河北省,643,,10,6,754889,5315539,192512,1451586,3671441,582058,981630,7302232,17727984,197,148,1,135,38537,49102,78317,6588,8,5927,,
冀州区,河北省,878,4,7,,337962,1110084,119763,304898,685423,71991,280044,2408501,1497057,76,9861,11944,93,47996,36839,24177,1126,15,1689,,
枣强县,河北省,905,2,9,,398769,1159122,145580,358659,654883,92900,353222,2766179,1844338,21,6136,9262,110,36985,27880,34137,1170,13,1587,,
武邑县,河北省,800,2,7,,311611,878225,271661,163946,442618,55946,297995,1666988,1016828,7,11474,6324,52,20697,39765,22886,1216,13,1039,,
武强县,河北省,443,1,5,,209278,694789,107244,235031,352514,44001,216977,1160561,760918,44,2398,32,49,15908,7705,15322,771,4,606,,
饶阳县,河北省,572,,7,,286162,947126,348716,155539,442871,41187,261286,1451164,790642,5435,9217,15,41,7672,9772,21893,1332,4,452,,
安平县,河北省,496,3,5,,333346,1398087,183636,480734,733717,93519,330616,2602274,1864607,,4703,,128,41123,29953,29704,1258,16,1451,,
故城县,河北省,941,2,11,,518089,1124003,264237,277162,582604,87372,386045,2425444,1456598,390,10276,9730,69,43009,33491,44137,2303,7,640,,
景县,河北省,1188,5,11,,535754,1688118,189094,590079,908945,100897,388264,3299409,1476084,147,3433,2172,120,43815,33497,42832,2042,21,1966,,
阜城县,河北省,695,4,6,,346826,826874,203804,217216,405853,56530,278601,1949376,991907,,937,2310,51,15681,21458,27360,1286,26,2387,,
深州市,河北省,1245,4,13,,551733,1593161,398204,421733,773224,101141,378989,2463407,1841261,,30116,39,86,37000,24214,36340,1585,14,1783,,
新郑市,河南省,707,1,9,3,650161,13355698,256505,7204728,5894465,826078,1230536,4624946,6498045,300,19481,,220,47884,59659,105301,7365,19,3106,,
登封市,河南省,1217,3,9,3,734488,4527719,225816,2148100,2153803,315666,618074,3100336,2423677,180,6240,86,207,18827,87849,82387,5793,63,5281,,
祥符区,河南省,1251,8,6,1,822979,2814725,670288,1102450,1041988,115794,485042,1908631,1392208,659,124001,634,98,16044,43130,64317,1638,26,2095,,
杞 县,河南省,1257,13,7,1,1233197,3708200,1019300,1193900,1495000,185649,581998,2443227,1282211,368,113683,3910,150,4191,67196,97429,3820,61,3758,,
通许县,河南省,767,6,5,1,687200,2785500,640300,992000,1153200,107623,345600,1791932,1071229,,41403,392,114,16446,38048,58991,3534,21,195,,
尉氏县,河南省,1297,7,9,1,1038759,4318143,643053,2031760,1643330,267428,686018,2319181,1703538,291,126197,1459,305,20115,61652,97892,3469,15,949,,
兰考县,河南省,1116,5,8,3,954848,3832374,514690,1689491,1628193,262205,824773,2293320,2446368,2298,79623,1819,235,32700,56689,91880,6119,19,1528,,
孟津县,河南省,759,,10,,487244,3391661,259947,1911253,1220461,195177,366868,1640764,1209659,561,7933,328,308,26411,26917,30161,1998,16,1592,,
新安县,河南省,1164,,11,,542098,5244773,246180,2893544,2105049,281366,440432,1705507,1811684,415,9839,142,236,5704,31949,38385,2803,14,3196,,
栾川县,河南省,2477,2,12,,359983,2732846,150097,1403392,1179357,231398,331377,1433922,1251164,16,1013,7,53,24370,21385,31200,2051,20,1732,,
嵩 县,河南省,3007,4,12,,646764,2058433,310282,677676,1070476,100028,444880,1598478,913652,10,14638,365,46,13308,38845,54442,3970,20,1793,,
汝阳县,河南省,1328,5,8,,532760,1852998,147814,787722,917462,129718,376880,1278832,913401,304,14123,226,56,21057,34920,52992,2468,16,962,,
宜阳县,河南省,1617,4,12,,719317,3175597,391322,1231668,1552607,145068,437368,1712992,1666946,3455,66794,1876,139,23646,40880,52542,4636,238,3774,,
洛宁县,河南省,2304,6,12,,515509,2084783,326046,748036,1010701,130136,353096,1219093,770393,128,7574,75,48,10709,26917,36741,3485,21,1563,,
伊川县,河南省,1060,1,12,2,939271,4276907,303537,1927219,2046151,198616,451789,2096768,7310228,337,9010,488,139,48607,57914,89009,5480,19,1449,,
偃师市,河南省,666,,9,4,637276,4401559,222762,2374482,1804315,252705,431621,3144837,1991198,1917,3156,135,280,40574,27090,38574,3760,15,1278,,
宝丰县,河南省,722,3,9,,557503,3384200,228800,1689500,1465900,162035,358316,1801593,1885992,112,16286,13,102,9196,37742,56619,2568,16,907,,
叶 县,河南省,1346,6,9,3,877959,2241205,594209,619583,1027413,92516,484088,2334985,981691,2121,62273,154,99,13901,32659,78657,3029,18,1755,,
鲁山县,河南省,2403,13,7,4,983533,1730252,339851,499259,891142,91485,495790,2560884,1061205,1165,22059,1,69,8566,77527,96733,4625,28,1460,,
郏 县,河南省,737,5,8,2,652733,2070375,284368,903307,882700,104060,325268,1491093,1140344,142,24209,147,145,17331,28160,56089,2686,17,1100,,
舞钢市,河南省,641,3,4,7,338600,1408807,134929,732088,541790,131556,264700,1669788,1388713,135,9146,,68,20907,18816,30962,1504,13,1232,,
汝州市,河南省,1572,2,13,6,1182329,4855011,400462,2045963,2408587,352689,780156,3017671,2836554,194,21656,276,191,15851,76449,125261,6670,32,2531,,
安阳县,河南省,509,2,7,,566303,988039,158198,261058,568783,119641,334996,1117821,248377,386,578,168,18,23127,34381,42270,1125,15,1339,,
汤阴县,河南省,646,1,9,,523218,1728723,315657,694953,718113,173271,397555,1535541,1211781,167,8195,117,99,33441,39305,50466,1754,15,1798,,
滑 县,河南省,1814,6,14,3,1502855,3916969,772602,1451428,1692939,146834,740280,3641174,2205329,10239,120195,188,234,193028,88439,158359,10508,94,8798,,
内黄县,河南省,1145,7,10,,860012,1842226,823181,323959,695086,108402,434672,1809968,1096041,5767,90905,176,45,39670,57696,82192,3671,19,913,,
林州市,河南省,2062,,16,4,1135098,5598965,153034,2882719,2563212,333156,700186,5497723,2975455,50,5704,644,148,66721,76205,108398,3858,25,1761,,
浚 县,河南省,966,,7,4,760140,2737279,349069,1419816,968394,66410,335259,1813814,1405523,765,54991,200,90,34425,38378,64090,2563,9,1260,,
淇 县,河南省,567,1,4,4,301354,2418737,234494,1516372,667871,109792,245077,981989,1368760,140,1621,61,52,19129,13049,22772,2187,8,1290,,
新乡县,河南省,393,1,6,,377132,2176865,117148,1263582,796135,107374,228778,1873549,1478091,107,11492,33,147,24151,25167,33564,1346,18,1877,,
获嘉县,河南省,470,2,9,,450619,1701071,276173,716011,708887,75088,250012,1351232,683579,384,297,26,93,23453,25319,39431,2642,15,1391,,
原阳县,河南省,1315,8,8,3,825641,2473184,429200,913665,1130319,238637,572947,1697688,1815295,1075,50830,179,178,25506,49587,77938,3372,23,1256,,
延津县,河南省,886,6,4,3,510640,1537075,299823,506049,731203,61509,275473,1346045,661924,822,153058,,90,25472,37505,47086,3270,28,2662,,
封丘县,河南省,1226,6,13,,894259,2397980,538843,845254,1013883,75856,438160,2112801,714054,833,58340,454,95,28884,49309,77623,4014,27,1275,,
卫辉市,河南省,859,6,7,,542831,1775169,259939,691031,824199,123888,329216,1695434,1089145,687,12618,23,68,27103,39632,50825,5244,34,2254,,
辉县市,河南省,1681,8,12,2,932803,3469712,405678,1618230,1445804,235798,469223,3618897,2343993,227,25827,,148,59559,65630,101376,4300,24,5463,,
长垣市,河南省,1051,2,11,5,1029722,4901664,520105,2616477,1765082,340824,707073,5056731,2926175,490,38333,389,233,60000,68205,104478,4414,77,7300,,
修武县,河南省,611,3,5,,273123,1391571,121364,592930,677277,138521,221520,1060184,957240,43,953,77,79,14347,15211,19319,873,3,653,,
博爱县,河南省,428,2,5,2,397824,1580896,208755,541849,830292,100196,269172,1477045,1034793,3312,892,,108,14040,19449,32174,2417,12,795,,
武陟县,河南省,798,5,6,4,740158,3367522,394069,1394644,1578809,158735,380225,2072814,1652955,,55601,26,223,36505,36803,61080,3843,18,1390,,
温 县,河南省,481,2,5,4,461040,2167864,293976,790057,1083831,96036,250563,1495298,1023977,273,20884,45,93,15296,23675,32472,2559,11,976,,
沁阳市,河南省,595,3,6,4,493792,2969466,202979,1294697,1471790,182055,355431,1804949,1541579,175,6671,13,178,47889,30093,36157,1688,28,1444,,
孟州市,河南省,542,1,6,4,382341,2888678,273213,1586237,1029228,163566,293190,1387535,1180035,593,45301,86,166,15303,13319,23512,2121,14,1675,,
清丰县,河南省,834,9,8,,751253,2010144,535636,605599,868908,100011,458517,1738269,1230545,1211,44571,2,118,31448,34303,60831,1790,27,1383,,
南乐县,河南省,624,5,7,,584067,1766257,431331,503186,831740,79244,340808,1363777,944150,2133,11395,15,78,14231,23508,61241,2750,18,1472,,
范 县,河南省,617,4,8,,603492,2159600,236200,971200,952200,89182,389102,1595180,908757,833,2760,131,92,5414,33893,51333,2225,14,491,,
台前县,河南省,394,3,6,,424421,1186079,133033,432856,620190,50346,361318,1294926,702495,1315,1455,61,93,26213,24337,41219,2309,13,464,,
濮阳县,河南省,1347,8,12,,1232584,2792666,557975,683125,1551566,156671,725196,2655415,2359713,4467,18462,726,105,40574,44788,111417,6346,24,1217,,
建安区,河南省,946,7,7,4,891000,6144480,295837,3099063,2749580,439447,758761,,,366,22509,318,234,18164,34551,68673,3099,34,3430,,
鄢陵县,河南省,866,,12,,734923,3700811,418452,1468084,1814275,130408,406576,2156254,1473894,951,9211,80,84,16490,28107,60703,2791,34,4548,,
襄城县,河南省,914,6,10,,914200,4638606,429697,1951361,2257548,214646,510126,2740185,2292376,1566,13151,240,101,13779,55811,73081,3849,17,1896,,
禹州市,河南省,1469,2,20,4,1340204,8495890,348470,4701399,3446021,240585,612779,3985028,2837105,333,13373,66,472,58801,71488,105207,5400,40,4838,,
长葛市,河南省,650,,12,4,782451,7814822,316163,5525385,1973274,334593,539642,3014533,2735277,82,9619,,567,34976,31578,67828,2632,28,4755,,
郾城区,河南省,413,,7,3,511577,2585727,278224,746301,1561202,70415,283269,2627725,3443039,116,2351,2,94,13243,35316,46550,3897,15,2384,,
舞阳县,河南省,776,4,10,,597604,2255341,341967,869804,1043570,130605,380919,1838739,708289,20,47014,42,62,8255,25727,39057,2823,15,1209,,
临颍县,河南省,821,4,10,2,725130,3559137,439435,1620697,1499005,167235,451061,1920343,1348575,1305,4645,106,182,10925,39930,49661,3058,35,3066,,
陕州区,河南省,1679,9,4,,342357,2581342,275070,1263717,1042555,215660,355537,1282717,1257326,224,5253,37,80,16972,10751,14271,1108,20,1558,,
渑池县,河南省,1421,6,6,,359995,2180194,215717,1106715,857762,270099,370296,1386590,857526,90,18215,8,75,14474,23623,30344,2189,18,1581,,
卢氏县,河南省,4004,10,9,,380861,1193687,278228,338671,576788,82985,412828,1286428,979018,827,969,,41,11187,21639,23180,2100,24,1980,,
义马市,河南省,112,,,7,149815,1370622,18368,872293,479961,170969,243330,905448,858473,8,556,,35,7166,4389,8966,1757,6,610,,
灵宝市,河南省,3011,5,10,,742524,4287337,612977,2138299,1536061,255018,533297,3007684,2049162,1089,8456,793,86,26932,32984,52731,3334,55,4606,,
南召县,河南省,2946,8,8,,691031,1785861,275312,712259,798290,82448,430387,1655018,1055459,57,68039,,92,14386,43064,67226,3044,24,4380,,
方城县,河南省,2542,1,14,2,1172746,2644685,525702,840212,1278771,102565,548992,2331900,1525911,,257008,57,107,1800,60809,114153,3440,41,3838,,
西峡县,河南省,3454,1,15,3,490729,2579857,364023,1027032,1188802,175177,385177,2142706,1491172,17134,9155,,196,31568,38954,43363,3010,37,2219,,
镇平县,河南省,1494,4,15,3,1085481,2680690,427403,819566,1433721,102677,497193,3111002,1515272,404,84961,,135,25756,63844,95480,4176,27,2355,,
内乡县,河南省,2301,4,12,,718860,2630958,527546,1150689,952723,129820,441822,2195739,1854612,2228,87439,68,93,15500,56534,64328,3463,24,2380,,
淅川县,河南省,2818,4,11,2,763110,2453853,487330,859478,1107045,107582,606987,2224520,1590965,168,119968,592,89,70590,31557,62248,2958,20,2170,,
社旗县,河南省,1203,1,13,2,769856,1781944,461727,433778,886439,71044,419828,1609662,1078773,1266,141762,203,58,33125,29874,71243,2573,30,3622,,
唐河县,河南省,2502,5,14,4,1476138,3698753,961601,911278,1825874,110210,687819,3266107,1814643,435,245874,44,134,24412,77676,131071,3944,33,4335,,
新野县,河南省,1062,5,8,2,852169,2761649,591612,763563,1406474,85902,396601,2500233,1577313,10000,176960,,128,1452,42953,92733,3117,24,2501,,
桐柏县,河南省,1914,3,13,,498707,1822969,276098,738180,808691,103092,362048,1629289,733664,185,71328,,60,8664,37981,43033,2609,54,3084,,
邓州市,河南省,2360,3,21,4,1854340,4295636,935406,1222261,2137969,187872,877868,3991924,2832706,2213,298314,261,147,15263,81683,165213,9492,133,7045,,
民权县,河南省,1238,6,11,2,1025280,2754689,620018,769847,1364824,113385,492369,2218000,1579000,216,109955,193,180,27959,48503,87566,3721,21,1559,,
睢 县,河南省,920,12,8,,935743,2344033,565151,848424,930458,100927,467369,2218231,1169026,486,64286,142,110,30209,51898,77098,4813,25,1975,,
宁陵县,河南省,797,7,7,,731195,1878920,354963,680737,843220,68671,382577,1555300,1433900,929,115460,13,70,5124,30784,63996,2348,14,672,,
柘城县,河南省,1042,10,10,2,1108888,2817958,611326,1079272,1127360,103116,559866,2541001,1309765,310,8533,339,114,12114,52324,86618,5265,22,3360,,
虞城县,河南省,1346,15,10,,1256124,3456921,633057,1472523,1351341,112732,586934,2977961,1538470,4701,37946,376,184,52201,78556,140210,5275,44,5561,,
夏邑县,河南省,1486,11,13,,1352302,3282903,639510,1265744,1377649,107190,599019,3200849,1389758,7092,22157,419,194,28348,54815,103691,4544,40,5472,,
永城市,河南省,2012,3,26,,1650094,6370400,827400,2730100,2812900,477120,868873,4841518,3653763,8133,9414,205,288,31300,76998,157037,8832,68,5260,,
罗山县,河南省,2077,6,11,3,784666,2348437,562368,829619,956450,75633,448525,2577553,892339,2467,51528,33,111,4786,47554,56175,2756,50,2585,,
光山县,河南省,1835,10,7,2,874608,2357038,592279,737063,1027696,68828,598138,2936413,1378817,1309,111779,343,101,45938,58302,66690,3413,28,1685,,
新 县,河南省,1554,10,5,1,381687,1640572,315014,648101,677457,67345,303468,1464118,788246,403,39796,22,46,8978,21718,25570,1093,22,1494,,
商城县,河南省,2117,7,10,2,802212,2393400,502700,986300,904400,76090,463188,2499500,975224,1500,31848,205,96,7224,46132,49672,2129,18,1704,,
固始县,河南省,2946,11,19,3,1790054,4155100,838300,1315600,2001200,163400,851200,4980002,2398158,10788,98647,60,224,33000,85295,119956,7998,29,2690,,
潢川县,河南省,1635,8,9,4,893786,3069463,604280,1134091,1331092,80846,514191,2694200,2590800,654,32839,,106,18993,44236,65658,2940,28,4732,,
